severity,category,check,file,line,element,measure_n,staff_n,layer_n,xml_id,message,expected,actual,context
info,instrumentation,corpus_staff_label_variants,pisendel_violin_concerto_corr.mei,632,staffDef,,3.0,,v17dr9pb,Corpus uses multiple staff labels for staff 3; decide whether this is intentional.,consistent naming,Violino concertato. | Violino conertato.,17 staffDef records checked
info,instrumentation,missing_instrdef,pisendel_violin_concerto_corr.mei,632,staffDef,,3.0,,v17dr9pb,"Staff definition has no instrDef in staffDef, enclosing staffGrp, or inherited active staff identity.",,,
info,instrumentation,missing_instrdef,pisendel_violin_concerto_corr.mei,655,staffDef,,6.0,,k4tuljk,"Staff definition has no instrDef in staffDef, enclosing staffGrp, or inherited active staff identity.",,,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,1294,dynam,5.0,8.0,,p54tjoo,Corpus uses spelling/punctuation variants of the same normalized musical term.,p,(p) | p,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,1294,dynam,5.0,8.0,,p54tjoo,Same normalized musical term appears with spelling/punctuation variants in this file.,,(p) | p,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,1500,dynam,7.0,8.0,,d66eb0491,Corpus uses spelling/punctuation variants of the same normalized musical term.,f,(f) | f,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,1500,dynam,7.0,8.0,,d66eb0491,Same normalized musical term appears with spelling/punctuation variants in this file.,,(f) | f,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,2908,dir,20.0,7.0,,,Corpus uses spelling/punctuation variants of the same normalized musical term.,tutti,Tutti | Tutti. | tutti,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,2908,dir,20.0,7.0,,,Same normalized musical term appears with spelling/punctuation variants in this file.,,Tutti | Tutti. | tutti,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,3466,dynam,24.0,10.0,,d8djz6l1,Corpus uses spelling/punctuation variants of the same normalized musical term.,pp,(pp) | pp,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,3466,dynam,24.0,10.0,,d8djz6l1,Same normalized musical term appears with spelling/punctuation variants in this file.,,(pp) | pp,
info,instrumentation,missing_instrdef,pisendel_violin_concerto_corr.mei,3676,staffDef,,3.0,,pg33_P3,"Staff definition has no instrDef in staffDef, enclosing staffGrp, or inherited active staff identity.",,,
info,instrumentation,missing_instrdef,pisendel_violin_concerto_corr.mei,3694,staffDef,,6.0,,pg33_fyf2roh,"Staff definition has no instrDef in staffDef, enclosing staffGrp, or inherited active staff identity.",,,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,3707,dir,27.0,6.0,,mkofsd3,Corpus uses spelling/punctuation variants of the same normalized musical term.,cemb. ii,Cemb. II | Cemb. II.,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,3707,dir,27.0,6.0,,mkofsd3,Same normalized musical term appears with spelling/punctuation variants in this file.,,Cemb. II | Cemb. II.,
info,terms,corpus_term_spelling_variants,pisendel_violin_concerto_corr.mei,3809,dir,27.0,1.0,,ddlhln4,Corpus uses spelling/punctuation variants of the same normalized musical term.,solo,Solo | Solo.,
info,terms,term_spelling_variants_in_file,pisendel_violin_concerto_corr.mei,3809,dir,27.0,1.0,,ddlhln4,Same normalized musical term appears with spelling/punctuation variants in this file.,,Solo | Solo.,
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,node:internal/modules/cjs/loader:1486,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,throw err;,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,^,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,Error: Cannot find module '/home/egor/Nextcloud/code/public_repos/camat_v2/,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,import sys,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,import verovio,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,verovio.enableLog(verovio.LOG_WARNING),,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,tk = verovio.toolkit(),,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,path = sys.argv[1],,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,"render_pages = sys.argv[2] == ""1""",,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,loaded = tk.loadFile(path),,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,if loaded and render_pages:,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,"for page_no in range(1, tk.getPageCount() + 1):",,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,tk.renderToSVG(page_no),,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,"print(f""__VEROVIO_VERSION__={tk.getVersion()}"")",,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,"print(f""__VEROVIO_LOADED__={int(loaded)}"")",,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,',,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,at Module._resolveFilename (node:internal/modules/cjs/loader:1483:15),,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,at node:internal/main/check_syntax:33:20 {,,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,"code: 'MODULE_NOT_FOUND',",,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,requireStack: [],,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,},,,load/render
warning,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,Node.js v24.15.0,,,load/render
error,verovio,verovio_log,/home/egor/Nextcloud/code/public_repos/camat_corpus_editions/DdT_1_vol_29_30/29_30_instrumentalkonzerte_final/pisendel_violin_concerto_corr.mei,,,,,,,Verovio subprocess exited with code 1.,,,load/render
